theta1,theta2,theta3,thetad1,thetad2,thetad3,tau1,tau2
-0.46334200000000003,1.2484950000000001,0.138209,0.611236,0.037845,-1.049424,0.55407,0.248879
0.711641,-1.3847129999999999,-1.204762,-0.247964,-1.772232,0.171679,0.45606199999999997,-0.5645819999999999
-0.63131,1.866542,1.543552,1.7144130000000002,0.7089340000000001,-1.6319620000000001,0.47644,-0.066695
-1.4739659999999999,-0.8538879999999999,0.763077,-0.198406,1.762282,-1.512715,0.024291,0.263399
-0.41644,1.622312,-1.5630709999999999,-1.795177,-0.9388129999999999,-1.550984,0.492191,-0.54661
0.14811,1.148711,0.671362,0.232481,1.68592,0.601196,0.297182,0.3443
1.820482,0.241585,0.12462100000000001,-1.564202,1.817853,1.296822,0.582385,-0.24932800000000002
-1.870295,-0.525672,1.6968459999999999,-0.478832,1.024043,1.439158,0.054865,0.511862
-0.626821,-1.84083,0.830332,-0.823659,-0.11910699999999999,-0.013304,-0.372384,0.546111
0.913967,-1.341789,0.15545699999999998,0.223131,-0.8938280000000001,0.536158,0.353907,-0.280171
-1.771094,0.43725600000000003,1.403322,1.06609,-0.61274,1.0807719999999998,0.353234,0.402505
0.087767,1.070742,-1.6017540000000001,0.258357,-0.730356,-0.27,0.343806,0.349069
-0.0737,1.6318469999999998,0.35431999999999997,-1.405933,0.296527,-0.092455,-0.219952,0.465247
1.0395459999999999,-1.8817110000000001,-0.127134,0.794243,-0.41938000000000003,1.210698,-0.567399,0.117513
-0.46851800000000005,0.962001,-0.795129,0.598966,1.155905,0.9481040000000001,-0.199739,0.582964
-0.725364,0.702425,-1.708618,-1.3276,1.121984,0.085371,-0.479789,0.188025
0.620075,1.56272,-0.32898099999999997,1.280653,1.519321,1.617054,0.171351,-0.102355
-0.770705,0.171077,-1.153701,-1.595487,0.020439,0.459009,0.422889,-0.0988
1.5397889999999999,-1.197918,1.689344,1.600062,1.4688,0.749467,0.32364299999999996,-0.132219
-0.533112,1.068826,0.129657,0.14038299999999998,-0.5553710000000001,0.177244,0.224077,0.463046
0.688641,0.36743600000000004,0.38445,-0.183924,0.11456300000000001,-0.966507,0.145454,0.245148
0.6925899999999999,-1.131493,-1.5727309999999999,1.733541,1.746221,-0.014962999999999999,0.351133,-0.10890899999999999
-0.622801,1.630581,1.687196,-0.571971,0.152622,1.570912,0.5214409999999999,0.260761
-1.146919,-0.71799,0.23599699999999998,0.462398,1.7282009999999999,-1.28672,-0.5358649999999999,-0.278473
0.409279,-1.330056,1.315619,1.079042,-1.58512,0.843834,-0.026262,0.21754400000000002
0.044155,-0.55592,-1.511803,0.329355,1.245299,-0.799558,0.495288,-0.10127
-1.355186,1.188038,-1.8717,-1.521751,-0.995217,0.48521099999999995,0.197633,0.021228999999999998
0.968108,0.059842,-0.8000659999999999,0.5600109999999999,-1.361373,-0.9962979999999999,0.36964600000000003,0.24121399999999998
1.686203,1.599099,0.363898,1.2401360000000001,-0.86459,1.83897,0.583082,-0.543941
-1.669111,-0.846517,0.22982199999999997,-1.545057,-0.633414,0.44206999999999996,-0.200099,0.533647
-1.142413,-0.369756,-1.682076,-0.09143899999999999,1.3119370000000001,-0.47798999999999997,0.033473,-0.226044
-0.313986,0.708548,-0.583914,-0.772087,-0.43955200000000005,1.468545,0.07252,-0.35543600000000003
-0.453765,0.10910399999999999,1.539069,1.773581,-0.11078199999999999,0.423388,-0.541833,0.215896
-1.0682260000000001,-1.360343,1.219545,-0.11226400000000002,-1.857621,1.371143,-0.211378,0.574357
-1.631483,-1.764862,-0.371313,-1.450016,-1.7180229999999999,-1.069048,-0.030357,-0.201759
-0.483259,-1.748421,0.7446050000000001,-1.52391,0.417843,-0.65267,0.325022,0.23771599999999998
-1.521354,-1.853637,0.46711800000000003,-1.8807479999999999,0.9702440000000001,-1.740231,-0.349871,-0.279145
0.263868,1.4126290000000001,-0.850244,1.6839279999999999,1.060186,-1.818202,0.117849,-0.509235
0.543818,1.6845860000000001,0.801651,-0.31282600000000005,1.360459,0.727973,0.533473,-0.320098
-1.1016350000000001,-1.1373719999999998,1.407144,1.2192530000000001,-1.253826,0.75732,0.33522399999999997,0.10595
-0.750017,1.044785,-0.552048,-0.513123,1.491775,-1.4090209999999999,0.371679,-0.3884
-1.498589,-0.006731999999999999,-0.040641000000000004,-0.6979029999999999,-1.4677879999999999,1.195081,-0.116978,-0.44941899999999996
1.699986,-0.49781499999999995,-1.3376569999999999,1.743194,1.8746770000000001,-1.214232,-0.339321,-0.5704359999999999
1.028146,-1.223502,1.47376,1.1644889999999999,-1.8168,1.323325,-0.432993,-0.511509
1.477659,-1.1655,-0.097859,-1.038476,1.031891,1.400037,-0.43320600000000004,-0.495989
1.8328900000000001,1.440058,0.23031999999999997,-0.71808,-1.2808110000000001,-0.39016999999999996,-0.5467069999999999,-0.10313399999999999
-1.550929,-1.293364,-0.260307,-1.879945,-0.6107560000000001,0.48544,0.225825,-0.153678
1.389134,0.111159,-1.62725,1.5166520000000001,-1.774134,-1.639487,-0.18310099999999999,-0.582074
0.711673,-0.8374,-1.106858,1.556794,1.846684,-0.460708,0.08755,0.248574
0.105643,-0.09052,1.678366,1.823716,1.814559,-1.283679,0.12779400000000002,-0.167674
0.182582,-0.045167,-1.376442,-1.681743,1.742953,1.601115,0.098087,-0.256977
-1.022345,0.6953560000000001,0.119624,1.1608209999999999,0.622499,0.830772,-0.309347,0.409491
-0.23014099999999998,-0.053827999999999994,0.09777899999999999,-0.317089,1.335091,0.368342,0.167213,-0.053558
1.254125,0.5087520000000001,0.43911300000000003,-1.3175,1.228596,1.2145709999999998,-0.24656999999999998,-0.506884
0.782625,0.361662,1.356435,0.9481379999999999,-0.058648,-1.755426,-0.039153,-0.44886400000000004
1.1655360000000001,0.698516,0.459006,1.279627,-0.648371,1.6452810000000002,-0.018672,0.571545
-1.2681950000000002,0.527118,-0.018353,0.673337,-0.497097,-0.587751,-0.369875,-0.486904
-1.146126,1.307612,-1.540685,1.2325469999999998,-0.246946,0.24610700000000002,0.23252199999999998,-0.402883
-1.2310020000000002,-0.17474,-0.102471,0.612241,1.846671,-0.6784819999999999,0.231053,0.101115
0.7446649999999999,-0.517121,-1.603037,1.3092270000000001,-0.794309,-0.6991729999999999,-0.060280999999999994,-0.336644
1.800238,-0.710055,1.650368,-1.274282,0.013309999999999999,1.2730270000000001,0.48121800000000003,-0.177331
-0.8497969999999999,1.661229,0.317701,1.413263,-1.49715,1.5610600000000001,-0.586761,-0.09182
-1.383305,-0.171537,0.959039,-1.578533,-1.534366,1.877646,-0.10450999999999999,0.294471
1.020774,-0.7176560000000001,-1.6982240000000002,-0.048918,-0.325783,-1.518327,0.001058,-0.2115
0.476339,-1.45756,-0.321927,-0.8033359999999999,-1.60828,-0.09614500000000001,0.43887,-0.30449299999999996
-0.07184199999999999,-1.0838709999999998,-0.402891,-0.63525,-0.252697,1.61142,0.029173,-0.488558
-0.20830700000000002,1.225486,1.7193189999999998,0.222912,-0.818172,1.6109,-0.35023699999999997,-0.429413
0.830126,-0.521319,-0.534134,-1.035313,1.410986,1.706822,0.41598,0.17497000000000001
0.110428,1.1704370000000002,0.134572,-0.20236500000000002,-0.693488,1.118649,0.186584,0.31309499999999996
-0.807819,-1.566667,1.855084,1.228076,0.0032649999999999997,-1.6775209999999998,0.34011399999999997,-0.509632
-1.168493,-1.399307,-1.439473,-1.708078,0.202711,-1.041695,-0.09413099999999999,-0.464183
1.7663659999999999,-0.7390140000000001,1.2469139999999999,-0.061562,-1.720575,1.277876,0.023753,-0.378706
0.45738500000000004,0.424497,1.855293,0.979936,-0.958039,-0.478414,0.16695,0.325279
0.382206,-0.19051300000000002,-1.295559,0.543245,-0.407643,-1.32172,-0.582303,0.42732700000000007
-0.7795890000000001,1.652265,0.456425,-0.6310140000000001,-0.691615,-1.341322,0.149013,0.06273
1.318915,-0.072926,-0.45309399999999994,0.071412,1.386983,1.654837,-0.49882299999999996,-0.512133
-1.566709,1.145849,1.584893,-0.904285,-1.7976729999999999,-1.415318,0.281263,0.39100100000000004
-0.166433,0.036430000000000004,1.5467899999999999,-0.41413199999999994,-1.059043,-1.577112,-0.088667,0.167163
-1.063417,0.296242,-1.1151719999999998,1.29893,-0.44639700000000004,-0.464337,-0.12411300000000001,-0.35936399999999996
-1.327676,-0.14016900000000002,0.373765,1.190173,0.080464,-1.033435,-0.303295,0.12370999999999999
-0.131381,1.042738,-1.028769,-1.7170759999999998,-0.226915,1.391126,-0.108107,-0.161029
-1.413981,0.736179,0.11261099999999999,0.150792,0.989208,0.307361,0.3318,0.169879
-1.574673,-0.757119,-1.450275,1.4736,-1.5156020000000001,0.571349,0.223171,-0.365053
1.256612,0.8429270000000001,-0.25488,-1.150678,0.192109,1.7338759999999998,-0.051061,-0.182121
-0.068356,0.9601709999999999,-1.396012,1.154777,0.838254,0.368718,-0.219097,0.440565
1.023289,0.076792,1.338092,1.7880740000000002,-1.580706,-0.362271,-0.087464,-0.011522
1.3246209999999998,1.575702,-0.7989850000000001,-0.11018399999999999,-0.834708,-1.091014,0.054568,0.320533
-0.853974,-0.6966979999999999,-0.061203999999999995,0.52228,1.6015059999999999,-0.6469,-0.0062439999999999996,-0.544441
0.38133,0.162413,0.258648,0.392175,1.4810940000000001,0.020456000000000002,0.236539,-0.084276
-1.266594,1.039639,-0.32339,1.003155,0.985366,-0.17295,-0.053329999999999995,0.090663
1.2080030000000002,-1.831161,1.232474,-1.47809,1.462711,0.190339,-0.515749,-0.597061
1.726303,0.730917,-1.620175,-0.220214,0.911761,-0.726507,0.10698099999999999,0.423645
0.716755,1.6366969999999998,-1.07845,0.220099,0.924942,-1.606897,0.166714,-0.032378
1.6910619999999998,0.325743,0.8539399999999999,0.11763900000000001,1.7175900000000002,1.324776,0.12923800000000002,0.098153
1.030872,-0.650521,-0.5598270000000001,0.684057,-1.279447,-0.094179,0.155839,-0.41370100000000004
-0.28517800000000004,-1.432484,-1.113713,-0.557424,-0.396814,-0.285724,0.22562,-0.006478
0.605103,-1.2619690000000001,-0.386399,1.350939,-0.935058,1.238725,0.57486,0.469742
-0.315925,-1.719768,-0.239159,-0.813936,1.193167,1.391206,0.319973,0.587676
1.6631049999999998,1.6848509999999999,1.490404,-1.8361310000000002,0.6421939999999999,0.094574,-0.44258800000000004,0.226334
1.0307110000000002,0.40979499999999996,-0.19909200000000002,1.5497450000000002,0.25296399999999997,-0.893457,-0.247164,0.31905
0.782663,0.998403,0.289572,-0.113249,0.425774,0.694076,0.390687,-0.125029
-0.794687,0.48739899999999997,-0.309716,0.8498690000000001,-0.43725600000000003,-1.397391,0.187567,0.047045
0.45988900000000005,1.037787,-1.298658,1.2460879999999999,1.135435,-0.041798,-0.412858,-0.499474
-1.2740040000000001,0.90181,1.675489,-1.287349,-0.9590540000000001,1.320602,-0.595609,0.00025499999999999996
1.192124,-1.056958,-0.46778000000000003,-1.7070740000000002,-1.7759599999999998,1.604307,0.373925,0.161478
1.039311,1.70327,-1.8487040000000001,0.44367,-0.126583,-1.2520719999999999,0.022647,0.22863000000000003
1.6928189999999999,-0.313929,1.663439,-0.24848499999999998,0.776017,-1.371212,-0.157902,0.5466479999999999
-1.6553069999999999,1.193194,1.857734,0.535894,0.456479,0.269057,-0.59003,0.168195
-0.319286,-1.651272,1.152182,-1.318162,1.4195950000000002,-0.630087,-0.05846799999999999,0.13197799999999998
0.804434,1.214101,-1.126398,1.119436,-1.269844,-0.800854,-0.43841199999999997,-0.39452800000000005
1.4707350000000001,-0.659871,0.631428,0.117237,-1.26185,1.601009,-0.465337,-0.514961
-0.688735,1.832588,0.133417,-0.750951,0.42747700000000005,-0.8399139999999999,0.598083,-0.425075
-0.062984,0.775588,-1.045205,1.032306,0.833448,-1.227264,-0.46159300000000003,0.007367
1.45133,1.179208,0.523456,-1.245935,1.42469,-1.715443,0.26142600000000005,0.585811
0.8978950000000001,-0.037883,0.415958,1.590766,-0.20232,0.072661,-0.07382899999999999,-0.049335000000000004
0.833015,-0.9658129999999999,0.814569,-1.8576869999999999,0.2651,-0.5021979999999999,0.12230099999999999,-0.08943200000000001
-0.566575,0.368241,-1.175042,1.6310069999999999,1.305955,0.769545,-0.261862,0.485946
-1.7324009999999999,-1.441138,0.472213,0.815018,-1.8536540000000001,0.175699,0.362859,0.172318
-0.982701,-0.268235,0.590458,1.414733,0.5849979999999999,0.128771,0.10466700000000001,-0.069863
-0.947276,-0.53955,-1.584335,-1.034249,0.43167,1.775796,-0.186522,-0.47302700000000003
-1.240392,0.334956,1.12931,-1.190813,0.45789399999999997,1.4295360000000001,0.181147,0.140756
1.089297,1.129001,1.157093,-1.702423,1.003757,-0.203984,-0.48084399999999994,0.457823
1.0322209999999998,-0.589535,-0.985931,-1.7859759999999998,-0.8711270000000001,1.308236,0.44418199999999997,0.160802
0.50637,1.874454,-1.19915,-0.16875,-1.205905,-0.606687,0.327495,-0.18448499999999998
1.201557,-0.8419,-1.34433,-1.075956,0.6753319999999999,-0.90174,-0.160026,-0.35341999999999996
-1.4365,-0.750862,-1.8519150000000002,-0.741967,0.633605,-1.006057,-0.24031999999999998,0.142072
1.809398,-1.313512,0.40013200000000004,-0.498704,-1.212065,1.417506,-0.578168,0.335582
1.734861,1.321589,-0.367384,0.487887,0.358261,0.741041,-0.352591,-0.39008400000000004
1.869888,1.227954,1.721801,0.47963599999999995,1.176935,0.028594,0.571924,0.31909
-1.6567759999999998,-0.873876,0.333696,-1.205314,1.7831860000000002,-0.794089,-0.245969,0.004638000000000001
0.914601,1.77564,0.5579569999999999,1.8080150000000001,1.823907,1.252401,0.537384,-0.579451
1.132008,-1.092416,-0.7663770000000001,1.2823360000000001,-0.353914,0.679634,-0.068688,-0.046105
1.006532,1.191057,-0.129216,-0.265522,0.946874,1.313735,-0.13839300000000002,-0.378328
1.3360020000000001,0.598016,0.272347,0.671547,-0.43114399999999997,-0.46340600000000004,0.052078,0.470629
0.7278,-1.230142,-0.801972,-1.305385,1.280993,-0.307002,0.392397,-0.184056
1.534155,-1.648537,-1.884155,0.268048,0.033513,1.5383870000000002,0.5128149999999999,0.474631
-0.294375,-1.428976,1.307517,0.632549,0.105558,-1.519728,-0.294309,-0.045662
-0.980017,-0.397555,-1.420401,-1.604674,0.183303,0.752478,-0.369116,0.264345
0.479304,-0.6428520000000001,0.15865,1.103482,-1.7350450000000002,-0.6458079999999999,-0.166624,0.355261
1.1080020000000002,-1.1659110000000001,0.540338,-0.25905100000000003,0.373866,-0.877966,-0.170534,-0.5644239999999999
1.493161,-0.735045,0.097232,1.7994169999999998,0.57463,-0.703505,-0.434414,-0.38916
-1.588363,-0.881915,0.938751,0.510884,-1.4335719999999998,-0.540263,0.48003500000000004,0.348017
-0.398602,-0.16796,0.7590939999999999,0.713173,1.748747,0.961205,0.287107,0.20363900000000001
-1.002649,-0.011042,-0.8525159999999999,1.1937870000000002,0.506551,1.140608,0.062224,0.598196
0.07859,1.39057,1.636139,0.8627100000000001,0.48100200000000004,1.502697,0.377601,-0.451719
-1.5867879999999999,-0.790633,0.765656,1.680695,-0.5088050000000001,-1.323723,-0.499784,0.138402
-0.422692,-1.674322,-1.7084119999999998,-1.645784,-0.85987,-1.757971,-0.455449,0.07562999999999999
-0.22304000000000002,-1.349775,1.655361,-0.286514,-1.2687620000000002,-1.472525,0.236963,-0.160997
-1.047859,1.6569209999999999,-0.454933,-0.67133,0.307839,1.5242129999999998,0.288952,0.014657
-1.4485729999999999,-0.080335,-0.56074,0.423432,-0.962918,0.460949,0.00165,0.13988499999999998
-1.759652,0.478692,0.388914,-0.551977,0.673763,-0.880993,0.43385,0.514307
0.250161,1.011786,-0.977806,-0.9503459999999999,0.649737,-1.309783,-0.323864,0.024521
-0.781964,-0.563312,-1.340718,-0.685275,-0.337505,1.2780690000000001,-0.141729,-0.040333
1.0901889999999999,1.042031,-1.5973700000000002,-1.451924,0.141527,-0.174372,-0.46196000000000004,-0.158369
-1.332077,1.284271,-1.7726939999999998,-0.052871,1.094546,-1.131947,-0.528384,-0.543615
0.788402,-0.5655060000000001,-0.507366,0.23347600000000002,-0.440097,-0.144645,0.173664,0.37145
-1.7427759999999999,1.368978,0.639771,0.844108,0.747282,-1.779982,0.589322,-0.065415
-0.9598760000000001,-1.187401,1.251997,-1.3235940000000002,0.610371,0.5748810000000001,-0.084365,0.47863500000000003
1.199162,0.371093,1.5306870000000001,0.385391,0.564325,-0.484616,0.5826399999999999,0.432519
0.091788,0.780532,-0.8877,1.735626,-0.9084270000000001,0.21186999999999998,-0.529331,0.32716300000000004
1.5850389999999999,1.561041,1.6064209999999999,-0.9859,-1.268729,-0.912732,-0.16329200000000002,-0.041263
1.872225,-0.9590200000000001,-1.884293,1.705139,-0.595147,-1.064378,-0.24478200000000003,-0.45464099999999996
-0.12462100000000001,1.5587440000000001,0.6910569999999999,-0.49377299999999996,-1.2651649999999999,-1.3351709999999999,-0.545571,-0.21989699999999998
0.279485,-0.000848,0.823393,-0.572773,1.751473,1.533153,0.11520899999999999,-0.48471099999999995
-0.6235970000000001,-0.444884,-1.4327159999999999,-1.240312,1.680194,-1.38178,-0.296175,-0.22130999999999998
-0.467988,-1.4313770000000001,-1.356414,-0.592429,-0.621542,0.163635,-0.577658,0.499042
-0.118237,-0.458137,-1.7447,-0.8120890000000001,-1.704684,0.698964,0.143304,0.11613599999999999
-0.337579,0.030993,0.656722,-0.7681720000000001,1.277685,0.637785,0.44204399999999994,0.22912600000000002
-1.338175,0.589599,-1.712723,1.311012,-0.9458260000000001,1.213797,0.411246,-0.19663699999999998
-1.745363,-0.638882,-0.975571,-1.085173,0.323368,-1.373056,-0.42075200000000007,0.026342
0.187204,-1.5398040000000002,0.956274,0.9703860000000001,0.633275,1.002073,0.5250279999999999,0.545474
1.7838319999999999,-1.243638,-1.43747,1.800789,1.020653,1.012211,-0.441304,0.201878
-1.42916,-1.78735,-1.34571,-1.646193,-0.188716,-1.251076,0.548469,-0.27484400000000003
-0.17314200000000002,0.369481,0.818183,-1.432515,-1.623584,-0.951443,0.335003,-0.010464
