is_discounted,category,weight,length,width,height,brand,class
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,39.0,31.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,48.0,38.0,19.591099966972106,Petit Nest,1
False,Baby Bedding,19.2140793918919,46.0,37.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,15.0,15.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,42.0,42.0,19.591099966972106,,1
True,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,kidsline,0
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,49.0,40.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,15.74,13.38,,0
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,41.0,32.0,19.591099966972106,,1
True,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,30.0,40.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,43.0,37.0,19.591099966972106,Living Textiles,1
False,Baby Bedding,19.2140793918919,12.0,12.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,45.0,36.0,19.591099966972106,,1
True,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,30.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
True,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,30.0,40.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,11.0,11.0,19.591099966972106,Rosie Pope,1
False,Baby Bedding,19.2140793918919,39.0,26.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,40.0,32.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,30.0,30.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,9.0,8.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,0.5,0.5,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,42.0,57.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,36.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,Petit Nest,1
False,Baby Bedding,19.2140793918919,8.0,8.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,18.0,20.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,42.0,34.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,40.0,28.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,43.0,34.0,19.591099966972106,,1
True,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,30.0,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,36.0,30.0,19.591099966972106,,0
True,Baby Bedding,19.2140793918919,30.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,12.0,12.0,19.591099966972106,,0
True,Baby Bedding,19.2140793918919,16.0,16.0,19.591099966972106,Taggies,0
False,Baby Bedding,19.2140793918919,41.0,32.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,30.0,40.0,19.591099966972106,Trend Lab,1
False,Baby Bedding,19.2140793918919,14.0,14.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,42.0,34.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,Wendy Bellissimo,0
False,Baby Bedding,19.2140793918919,40.0,32.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,40.0,32.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,40.0,40.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,Trend Lab,1
True,Baby Bedding,19.2140793918919,39.0,28.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,30.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,40.0,32.0,19.591099966972106,Trend Lab,1
False,Baby Bedding,19.2140793918919,30.0,40.0,19.591099966972106,Trend Lab,1
False,Baby Bedding,19.2140793918919,43.0,37.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,29.0,29.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,30.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,11.0,,0
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,30.0,40.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,Petit Nest,1
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,37.0,31.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,40.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,45.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,42.0,32.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,39.0,29.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,16.0,0.5,12.0,,1
False,Baby Bedding,19.2140793918919,45.0,36.0,19.591099966972106,,1
True,Baby Bedding,19.2140793918919,38.0,28.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,30.0,30.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,20.5,,1
False,Baby Bedding,19.2140793918919,11.0,19.0,25.0,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,9.5,12.5,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,9.5,12.5,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,13.5,8.5,30.0,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,12.5,28.0,Lolli Living,1
False,Baby Bedding,19.2140793918919,3.5,5.5,9.5,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,9.5,12.5,,1
False,Baby Bedding,19.2140793918919,42.0,19.29409486748,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,25.0,19.0,11.0,,1
False,Baby Bedding,19.2140793918919,53.0,19.29409486748,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,20.5,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,10.0,18.0,,1
False,Baby Bedding,19.2140793918919,11.0,19.0,25.0,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,17.0,,1
False,Baby Bedding,19.2140793918919,53.0,19.29409486748,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,19.0,11.0,25.0,,1
False,Baby Bedding,19.2140793918919,14.0,20.0,18.0,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,16.0,,1
False,Baby Bedding,19.2140793918919,17.7,16.5,25.6,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,42.0,19.29409486748,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
True,Baby Bedding,19.2140793918919,13.0,13.0,17.0,,1
True,Baby Bedding,19.2140793918919,14.0,10.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,13.39,9.84,18.9,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,13.0,13.0,17.0,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,20.0,18.0,Trend Lab,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,Wendy Bellissimo,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,20.5,,1
False,Baby Bedding,19.2140793918919,10.0,10.0,10.0,,1
False,Baby Bedding,19.2140793918919,10.0,8.0,14.0,,1
False,Baby Bedding,19.2140793918919,11.0,19.29409486748,25.0,,1
False,Baby Bedding,19.2140793918919,15.0,10.0,18.0,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,20.0,18.0,,1
False,Baby Bedding,19.2140793918919,13.0,13.0,13.0,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,10.0,18.0,,1
False,Baby Bedding,19.2140793918919,11.0,19.29409486748,24.0,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,17.0,4.2,13.2,,1
False,Baby Bedding,19.2140793918919,6.69,9.45,3.15,,0
False,Baby Bedding,19.2140793918919,16.9,14.3,22.8,Tiny Love,1
False,Baby Bedding,19.2140793918919,42.0,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,9.5,12.5,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,10.0,12.0,9.0,,1
False,Baby Bedding,19.2140793918919,5.5,6.5,15.9,,1
False,Baby Bedding,19.2140793918919,10.0,10.0,11.0,,1
False,Baby Bedding,19.2140793918919,15.0,10.0,18.0,,1
False,Baby Bedding,19.2140793918919,13.5,8.5,30.0,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,9.0,,1
False,Baby Bedding,19.2140793918919,22.0,16.2,19.591099966972106,Tiny Love,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,11.0,9.0,5.5,,1
False,Baby Bedding,19.2140793918919,53.0,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,7.0,7.0,7.0,,0
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,6.0,5.0,12.0,,1
False,Baby Bedding,19.2140793918919,0.5,0.5,30.0,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,11.0,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,20.0,18.0,,1
False,Baby Bedding,19.2140793918919,10.5,10.5,27.0,Petit Nest,1
False,Baby Bedding,19.2140793918919,26.6155867355299,11.0,24.0,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,Tiny Love,1
False,Baby Bedding,19.2140793918919,18.0,11.0,22.0,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,5.3,6.3,16.0,,1
False,Baby Bedding,19.2140793918919,8.0,7.0,12.0,,1
False,Baby Bedding,19.2140793918919,17.0,13.0,13.0,,1
False,Baby Bedding,19.2140793918919,13.0,13.0,17.0,,1
False,Baby Bedding,19.2140793918919,15.75,11.81,23.62,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,51.0,19.29409486748,6.0,Trend Lab,0
False,Baby Bedding,19.2140793918919,50.0,18.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,27.0,19.29409486748,6.0,Trend Lab,0
False,Baby Bedding,19.2140793918919,27.0,18.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,0.25,0.5,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,50.0,19.29409486748,18.0,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,51.0,19.29409486748,18.0,Trend Lab,0
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,51.0,38.0,19.591099966972106,BreathableBaby,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,50.0,19.29409486748,18.0,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,50.0,14.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,Trend Lab,1
False,Baby Bedding,19.2140793918919,26.6155867355299,50.0,18.0,,1
False,Baby Bedding,19.2140793918919,30.0,12.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,27.0,19.29409486748,18.0,,1
False,Baby Bedding,19.2140793918919,52.0,11.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,27.0,19.29409486748,18.0,,1
False,Baby Bedding,19.2140793918919,50.0,19.29409486748,14.0,,1
False,Baby Bedding,19.2140793918919,51.0,6.0,19.591099966972106,Trend Lab,0
False,Baby Bedding,19.2140793918919,51.0,6.0,19.591099966972106,,0
False,Baby Bedding,19.2140793918919,48.0,15.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,51.0,18.0,19.591099966972106,BreathableBaby,1
False,Baby Bedding,19.2140793918919,27.0,19.29409486748,18.0,Trend Lab,1
False,Baby Bedding,19.2140793918919,26.6155867355299,27.0,18.0,,1
False,Baby Bedding,19.2140793918919,52.0,12.0,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,50.0,19.29409486748,18.0,,1
False,Baby Bedding,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,,1
False,Baby Bedding,19.2140793918919,51.0,18.0,19.591099966972106,Trend Lab,1
