is_discounted,category,brand,weight,length,width,height,class
False,Baby Bedding,Living Textiles,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,0
False,Baby Bedding,One Grace Place,19.2140793918919,52.0,28.0,19.591099966972106,0
False,Baby Bedding,carter's,19.2140793918919,52.0,28.0,19.591099966972106,0
False,Baby Bedding,Nautica,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,0
False,Baby Bedding,Sweet Jojo Designs,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,0
False,Baby Bedding,Stokke,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Go Mama Go Designs,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,0
False,Baby Bedding,aden + anais,19.2140793918919,52.0,28.0,19.591099966972106,1
False,Baby Bedding,Babyletto,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,0
False,Baby Bedding,NoJo,19.2140793918919,52.0,28.0,19.591099966972106,0
False,Baby Bedding,bb Basics,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,0
False,Baby Bedding,bedgear,19.2140793918919,50.0,27.0,9.0,1
False,Baby Bedding,Glenna Jean,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Glenna Jean,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Nurture Imagination,19.2140793918919,52.0,28.0,19.591099966972106,0
False,Baby Bedding,Trend Lab,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,carter's,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,0
False,Baby Bedding,TL Care,19.2140793918919,52.0,28.0,19.591099966972106,0
False,Baby Bedding,Lambs & Ivy,19.2140793918919,52.0,28.0,19.591099966972106,0
False,Baby Bedding,Trend Lab,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Glenna Jean,19.2140793918919,52.0,28.0,19.591099966972106,1
True,Baby Bedding,BreathableBaby,19.2140793918919,52.0,28.0,19.591099966972106,0
False,Baby Bedding,Disney Baby,19.2140793918919,52.0,28.0,19.591099966972106,0
False,Baby Bedding,One Grace Place,19.2140793918919,52.0,28.0,7.5,0
False,Baby Bedding,Nautica,19.2140793918919,52.0,28.0,19.591099966972106,0
False,Baby Bedding,Just Born,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,0
False,Baby Bedding,TL Care,19.2140793918919,52.0,28.0,9.0,0
False,Baby Bedding,Little Bedding by NoJo,19.2140793918919,52.0,28.0,19.591099966972106,0
False,Baby Bedding,Stokke,19.2140793918919,46.0,25.0,19.591099966972106,1
False,Baby Bedding,Caden Lane,19.2140793918919,52.0,28.0,19.591099966972106,0
False,Baby Bedding,Stokke,19.2140793918919,26.0,18.0,19.591099966972106,1
False,Baby Bedding,Trend Lab,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,0
False,Baby Bedding,NoJo,19.2140793918919,52.0,28.0,19.591099966972106,0
False,Baby Bedding,Baby Deedee,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,0
False,Baby Bedding,Graco,19.2140793918919,39.0,27.0,19.591099966972106,0
False,Baby Bedding,TL Care,19.2140793918919,52.0,28.0,19.591099966972106,0
False,Baby Bedding,bb Basics,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,0
False,Baby Bedding,Rosie Pope,19.2140793918919,50.0,28.0,19.591099966972106,1
False,Baby Bedding,Caden Lane,19.2140793918919,52.0,28.0,19.591099966972106,1
False,Baby Bedding,bedgear,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,bedgear,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,aden + anais,19.2140793918919,47.0,47.0,19.591099966972106,1
False,Baby Bedding,Sweet Jojo Designs,19.2140793918919,36.0,30.0,19.591099966972106,1
False,Baby Bedding,Sweet Jojo Designs,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,DwellStudio,19.2140793918919,40.0,30.0,19.591099966972106,1
False,Baby Bedding,Nautica,19.2140793918919,43.0,34.0,19.591099966972106,1
True,Baby Bedding,NFL,19.2140793918919,48.0,36.0,19.591099966972106,0
False,Baby Bedding,Nautica kids,19.2140793918919,40.0,30.0,19.591099966972106,1
False,Baby Bedding,Sweet Jojo Designs,19.2140793918919,43.0,33.0,19.591099966972106,1
False,Baby Bedding,Lambs & Ivy,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Little Unicorn,19.2140793918919,47.0,47.0,19.591099966972106,1
False,Baby Bedding,Lolli Living,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Pam Grace Creations,19.2140793918919,36.0,30.0,19.591099966972106,1
False,Baby Bedding,Just Born,19.2140793918919,40.0,40.0,19.591099966972106,1
False,Baby Bedding,Lambs & Ivy,19.2140793918919,12.0,12.0,19.591099966972106,0
False,Baby Bedding,The Peanut Shell,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Taggies,19.2140793918919,13.0,13.0,19.591099966972106,0
False,Baby Bedding,bb Basics,19.2140793918919,52.0,27.0,19.591099966972106,1
False,Baby Bedding,NoJo,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Weegoamigo,19.2140793918919,47.0,47.0,19.591099966972106,1
False,Baby Bedding,Disney,19.2140793918919,40.0,30.0,19.591099966972106,1
False,Baby Bedding,Wendy Bellissimo,19.2140793918919,44.0,37.0,19.591099966972106,1
False,Baby Bedding,Trend Lab,19.2140793918919,40.0,30.0,19.591099966972106,1
False,Baby Bedding,EGG,19.2140793918919,32.0,20.0,19.591099966972106,1
False,Baby Bedding,Glenna Jean,19.2140793918919,40.0,32.0,19.591099966972106,1
True,Baby Bedding,Skip Hop,19.2140793918919,36.0,30.0,19.591099966972106,0
False,Baby Bedding,green sprouts by i play.,19.2140793918919,11.0,4.0,19.591099966972106,0
False,Baby Bedding,Elegant Baby,19.2140793918919,40.0,30.0,19.591099966972106,1
False,Baby Bedding,TL Care,19.2140793918919,30.0,30.0,19.591099966972106,1
False,Baby Bedding,Trend Lab,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Bestever,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Just Born,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Living Textiles,19.2140793918919,40.0,30.0,19.591099966972106,1
False,Baby Bedding,Trend Lab,19.2140793918919,40.0,30.0,19.591099966972106,1
False,Baby Bedding,NoJo,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Trend Lab,19.2140793918919,40.0,30.0,19.591099966972106,1
False,Baby Bedding,Stokke,19.2140793918919,39.0,31.0,19.591099966972106,1
False,Baby Bedding,Petit Nest,19.2140793918919,48.0,38.0,19.591099966972106,1
False,Baby Bedding,Burt's Bees Baby,19.2140793918919,46.0,37.0,19.591099966972106,1
False,Baby Bedding,carter's,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Elegant Baby,19.2140793918919,40.0,30.0,19.591099966972106,1
False,Baby Bedding,Trend Lab,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Nautica,19.2140793918919,40.0,30.0,19.591099966972106,1
False,Baby Bedding,Blankets & Beyond,19.2140793918919,15.0,15.0,19.591099966972106,0
False,Baby Bedding,The Peanut Shell,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Nautica,19.2140793918919,40.0,30.0,19.591099966972106,1
False,Baby Bedding,Swaddle Designs,19.2140793918919,42.0,42.0,19.591099966972106,1
True,Baby Bedding,kidsline,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Baby's First by Nemcor,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Elegant Baby,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,One Grace Place,19.2140793918919,49.0,40.0,19.591099966972106,1
False,Baby Bedding,Baby Aspen,19.2140793918919,26.6155867355299,15.74,13.38,0
False,Baby Bedding,Just Born,19.2140793918919,40.0,30.0,19.591099966972106,1
False,Baby Bedding,JJ Cole,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Skip Hop,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Glenna Jean,19.2140793918919,41.0,32.0,19.591099966972106,1
True,Baby Bedding,Keeco,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Bella Tunno,19.2140793918919,30.0,40.0,19.591099966972106,1
False,Baby Bedding,Living Textiles,19.2140793918919,43.0,37.0,19.591099966972106,1
False,Baby Bedding,Gerber,19.2140793918919,12.0,12.0,19.591099966972106,0
False,Baby Bedding,Elegant Baby,19.2140793918919,45.0,36.0,19.591099966972106,1
True,Baby Bedding,Just Born,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,SpaSilk,19.2140793918919,30.0,30.0,19.591099966972106,0
False,Baby Bedding,NoJo,19.2140793918919,40.0,30.0,19.591099966972106,0
True,Baby Bedding,Just Born,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,carter's,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Caden Lane,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,carter's,19.2140793918919,30.0,40.0,19.591099966972106,0
False,Baby Bedding,Rosie Pope,19.2140793918919,11.0,11.0,19.591099966972106,1
False,Baby Bedding,Caden Lane,19.2140793918919,39.0,26.0,19.591099966972106,1
False,Baby Bedding,Nautica kids,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Living Textiles,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Trend Lab,19.2140793918919,40.0,32.0,19.591099966972106,1
False,Baby Bedding,Just Born,19.2140793918919,40.0,30.0,19.591099966972106,1
False,Baby Bedding,Bunnies by the Bay,19.2140793918919,30.0,30.0,19.591099966972106,1
False,Baby Bedding,aden + anais,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,0
False,Baby Bedding,One Grace Place,19.2140793918919,9.0,8.0,19.591099966972106,0
False,Baby Bedding,Mud Pie,19.2140793918919,0.5,0.5,19.591099966972106,0
False,Baby Bedding,Trend Lab,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Babyletto,19.2140793918919,42.0,57.0,19.591099966972106,1
False,Baby Bedding,Tadpoles,19.2140793918919,36.0,30.0,19.591099966972106,0
False,Baby Bedding,Petit Nest,19.2140793918919,40.0,30.0,19.591099966972106,1
False,Baby Bedding,Grasslands Road,19.2140793918919,8.0,8.0,19.591099966972106,0
False,Baby Bedding,Summer Infant,19.2140793918919,18.0,20.0,19.591099966972106,1
False,Baby Bedding,Tadpoles,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Belle,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Glenna Jean,19.2140793918919,42.0,34.0,19.591099966972106,1
False,Baby Bedding,Lambs & Ivy,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Caden Lane,19.2140793918919,40.0,28.0,19.591099966972106,1
False,Baby Bedding,Caden Lane,19.2140793918919,43.0,34.0,19.591099966972106,1
True,Baby Bedding,Lambs & Ivy,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Bebe Au Lait,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,0
False,Baby Bedding,Trend Lab,19.2140793918919,30.0,19.29409486748,19.591099966972106,1
False,Baby Bedding,Blankets & Beyond,19.2140793918919,36.0,30.0,19.591099966972106,0
True,Baby Bedding,Rosie Pope,19.2140793918919,30.0,30.0,19.591099966972106,0
False,Baby Bedding,Elegant Baby,19.2140793918919,12.0,12.0,19.591099966972106,0
True,Baby Bedding,Taggies,19.2140793918919,16.0,16.0,19.591099966972106,0
False,Baby Bedding,Glenna Jean,19.2140793918919,41.0,32.0,19.591099966972106,1
False,Baby Bedding,Trend Lab,19.2140793918919,30.0,40.0,19.591099966972106,1
False,Baby Bedding,Swaddle Designs,19.2140793918919,14.0,14.0,19.591099966972106,0
False,Baby Bedding,Elegant Baby,19.2140793918919,42.0,34.0,19.591099966972106,1
False,Baby Bedding,Wendy Bellissimo,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Glenna Jean,19.2140793918919,40.0,32.0,19.591099966972106,1
False,Baby Bedding,Just Born,19.2140793918919,40.0,30.0,19.591099966972106,1
False,Baby Bedding,Glenna Jean,19.2140793918919,40.0,32.0,19.591099966972106,1
False,Baby Bedding,Bella Tunno,19.2140793918919,40.0,40.0,19.591099966972106,1
False,Baby Bedding,Trend Lab,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
True,Baby Bedding,Sippy's Babes,19.2140793918919,39.0,28.0,19.591099966972106,0
False,Baby Bedding,Jonathan Adler,19.2140793918919,40.0,30.0,19.591099966972106,1
False,Baby Bedding,Living Textiles,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,SpaSilk,19.2140793918919,30.0,30.0,19.591099966972106,0
False,Baby Bedding,Trend Lab,19.2140793918919,40.0,32.0,19.591099966972106,1
False,Baby Bedding,Trend Lab,19.2140793918919,30.0,40.0,19.591099966972106,1
False,Baby Bedding,Living Textiles,19.2140793918919,43.0,37.0,19.591099966972106,1
False,Baby Bedding,Burt's Bees Baby,19.2140793918919,29.0,29.0,19.591099966972106,0
False,Baby Bedding,bb Basics,19.2140793918919,30.0,30.0,19.591099966972106,0
False,Baby Bedding,Bunnies by the Bay,19.2140793918919,26.6155867355299,19.29409486748,11.0,0
False,Baby Bedding,Disney,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,aden + anais,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,0
False,Baby Bedding,carter's,19.2140793918919,30.0,40.0,19.591099966972106,0
False,Baby Bedding,Living Textiles,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,Lambs & Ivy,19.2140793918919,40.0,30.0,19.591099966972106,1
False,Baby Bedding,Petit Nest,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Petit Tresor,19.2140793918919,40.0,30.0,19.591099966972106,1
False,Baby Bedding,Weegoamigo,19.2140793918919,37.0,31.0,19.591099966972106,1
False,Baby Bedding,Banana Fish,19.2140793918919,40.0,30.0,19.591099966972106,0
False,Baby Bedding,carter's,19.2140793918919,45.0,30.0,19.591099966972106,0
False,Baby Bedding,Glenna Jean,19.2140793918919,42.0,32.0,19.591099966972106,1
False,Baby Bedding,Minene,19.2140793918919,39.0,29.0,19.591099966972106,0
False,Baby Bedding,Cheeky Chompers,19.2140793918919,16.0,0.5,12.0,1
False,Baby Bedding,Elegant Baby,19.2140793918919,45.0,36.0,19.591099966972106,1
True,Baby Bedding,Caden Lane,19.2140793918919,38.0,28.0,19.591099966972106,1
False,Baby Bedding,Tadpoles,19.2140793918919,30.0,30.0,19.591099966972106,0
False,Baby Bedding,Just Born,19.2140793918919,26.6155867355299,19.29409486748,20.5,1
False,Baby Bedding,Sweet Jojo Designs,19.2140793918919,11.0,19.0,25.0,1
False,Baby Bedding,Glenna Jean,19.2140793918919,26.6155867355299,9.5,12.5,1
False,Baby Bedding,Nautica,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Glenna Jean,19.2140793918919,26.6155867355299,9.5,12.5,1
False,Baby Bedding,NoJo,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Disney,19.2140793918919,13.5,8.5,30.0,1
False,Baby Bedding,Lolli Living,19.2140793918919,26.6155867355299,12.5,28.0,1
False,Baby Bedding,H.J. Rashti,19.2140793918919,3.5,5.5,9.5,1
False,Baby Bedding,Glenna Jean,19.2140793918919,26.6155867355299,9.5,12.5,1
False,Baby Bedding,Glenna Jean,19.2140793918919,42.0,19.29409486748,19.591099966972106,0
False,Baby Bedding,Just Born,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Sweet Jojo Designs,19.2140793918919,25.0,19.0,11.0,1
False,Baby Bedding,Glenna Jean,19.2140793918919,53.0,19.29409486748,19.591099966972106,0
False,Baby Bedding,Just Born,19.2140793918919,26.6155867355299,19.29409486748,20.5,1
False,Baby Bedding,Lambs & Ivy,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Trend Lab,19.2140793918919,26.6155867355299,10.0,18.0,1
False,Baby Bedding,NoJo,19.2140793918919,11.0,19.0,25.0,1
False,Baby Bedding,Belle,19.2140793918919,26.6155867355299,19.29409486748,17.0,1
False,Baby Bedding,Glenna Jean,19.2140793918919,53.0,19.29409486748,19.591099966972106,0
False,Baby Bedding,Sweet Jojo Designs,19.2140793918919,19.0,11.0,25.0,1
False,Baby Bedding,Trend Lab,19.2140793918919,14.0,20.0,18.0,1
False,Baby Bedding,Sumersault,19.2140793918919,26.6155867355299,19.29409486748,16.0,1
False,Baby Bedding,Tiny Love,19.2140793918919,17.7,16.5,25.6,1
False,Baby Bedding,Glenna Jean,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Glenna Jean,19.2140793918919,42.0,19.29409486748,19.591099966972106,0
False,Baby Bedding,Lambs & Ivy,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Glenna Jean,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
True,Baby Bedding,Belle,19.2140793918919,13.0,13.0,17.0,1
True,Baby Bedding,Lambs & Ivy,19.2140793918919,14.0,10.0,19.591099966972106,1
False,Baby Bedding,Petit Tresor,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Fisher Price,19.2140793918919,13.39,9.84,18.9,1
False,Baby Bedding,Glenna Jean,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Belle,19.2140793918919,13.0,13.0,17.0,1
False,Baby Bedding,Trend Lab,19.2140793918919,26.6155867355299,20.0,18.0,1
False,Baby Bedding,Jonathan Adler,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Wendy Bellissimo,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Lambs & Ivy,19.2140793918919,26.6155867355299,19.29409486748,20.5,1
False,Baby Bedding,Lambs & Ivy,19.2140793918919,10.0,10.0,10.0,1
False,Baby Bedding,Tiny Love,19.2140793918919,10.0,8.0,14.0,1
False,Baby Bedding,Sweet Jojo Designs,19.2140793918919,11.0,19.29409486748,25.0,1
False,Baby Bedding,Trend Lab,19.2140793918919,15.0,10.0,18.0,1
False,Baby Bedding,Glenna Jean,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,0
False,Baby Bedding,Glenna Jean,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Little Bedding by NoJo,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Glenna Jean,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Trend Lab,19.2140793918919,26.6155867355299,20.0,18.0,1
False,Baby Bedding,Wimmer-Ferguson,19.2140793918919,13.0,13.0,13.0,1
False,Baby Bedding,Glenna Jean,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Glenna Jean,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Trend Lab,19.2140793918919,26.6155867355299,10.0,18.0,1
False,Baby Bedding,My Baby Sam,19.2140793918919,11.0,19.29409486748,24.0,1
False,Baby Bedding,The Peanut Shell,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Skip Hop,19.2140793918919,17.0,4.2,13.2,1
False,Baby Bedding,Fisher Price,19.2140793918919,6.69,9.45,3.15,0
False,Baby Bedding,Tiny Love,19.2140793918919,16.9,14.3,22.8,1
False,Baby Bedding,Glenna Jean,19.2140793918919,42.0,19.29409486748,19.591099966972106,1
False,Baby Bedding,Glenna Jean,19.2140793918919,26.6155867355299,9.5,12.5,1
False,Baby Bedding,Glenna Jean,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,0
False,Baby Bedding,Nautica kids,19.2140793918919,10.0,12.0,9.0,1
False,Baby Bedding,NoJo,19.2140793918919,5.5,6.5,15.9,1
False,Baby Bedding,Lambs & Ivy,19.2140793918919,10.0,10.0,11.0,1
False,Baby Bedding,Trend Lab,19.2140793918919,15.0,10.0,18.0,1
False,Baby Bedding,Disney,19.2140793918919,13.5,8.5,30.0,1
False,Baby Bedding,Trend Lab,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,The Peanut Shell,19.2140793918919,26.6155867355299,19.29409486748,9.0,1
False,Baby Bedding,Tiny Love,19.2140793918919,22.0,16.2,19.591099966972106,1
False,Baby Bedding,Summer Infant,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,Lambs & Ivy,19.2140793918919,11.0,9.0,5.5,1
False,Baby Bedding,Glenna Jean,19.2140793918919,53.0,19.29409486748,19.591099966972106,1
False,Baby Bedding,Wimmer-Ferguson,19.2140793918919,7.0,7.0,7.0,0
False,Baby Bedding,Belle,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106,1
False,Baby Bedding,One Grace Place,19.2140793918919,6.0,5.0,12.0,1
False,Baby Bedding,carter's,19.2140793918919,0.5,0.5,30.0,1
False,Baby Bedding,Lambs & Ivy,19.2140793918919,26.6155867355299,19.29409486748,11.0,1
False,Baby Bedding,Trend Lab,19.2140793918919,26.6155867355299,20.0,18.0,1
False,Baby Bedding,Petit Nest,19.2140793918919,10.5,10.5,27.0,1
