theta1,theta2,theta3,thetad1,thetad2,thetad3,tau1,tau2
-1.6567759999999998,-0.873876,0.10233190000000003,-1.205314,1.7831860000000002,-0.794089,-0.245969,0.004638000000000001
1.483131,-0.3255519416588565,-0.8172854765789758,-1.072227,-0.737822,-1.341359,-0.046671,0.397105
-0.096007,0.05226856483516483,-0.077692,-1.378788,0.348089,-0.570692,-0.305174,-0.262565
0.491045,0.9440572500000002,-1.042445,-1.592203,-1.333489,0.17294600000000002,0.034903,-0.183231
0.971722,0.05226856483516483,0.806036,1.759078,1.175711,-1.695401,-0.514147,-0.070131
1.663513,0.05226856483516483,-0.02741293967352733,0.419748,1.202163,1.807348,-0.589741,0.227694
1.616919,-1.294057,0.811077,1.138882,1.357329,0.903064,0.04495,-0.527564
-1.682965,0.05226856483516483,-0.02741293967352733,-1.7432,1.7840599999999998,-1.177346,0.194296,0.337999
-0.975266,0.9440572500000002,0.93680725,0.6253479999999999,-0.290325,-1.223683,-0.501777,0.234513
-0.261712,0.9440572500000002,0.93680725,-1.238471,-1.309888,0.990442,-0.499529,-0.381226
-0.411066,0.05226856483516483,-0.02741293967352733,-0.633067,-1.269951,1.163781,0.436261,0.244779
0.406244,0.20205986532905595,0.476841,-0.556732,-0.067999,-0.579543,0.342997,-0.047711
-0.405069,0.05226856483516483,-0.02741293967352733,1.557501,-1.350998,-0.050488,-0.102383,0.043647000000000005
-0.14385699999999998,-1.294057,-0.4790930000000001,1.173026,-1.579535,0.466374,0.223744,-0.34123000000000003
-0.020501,-1.294057,0.96528,1.197255,-1.529708,0.986175,-0.52958,-0.253809
0.009518,1.878374,1.578708,0.7177,-1.337168,-1.33375,-0.142905,0.59734
-1.398972,0.9440572500000002,0.93680725,1.301428,0.068583,-0.918692,0.34828600000000004,0.040322
-1.773081,0.9440572500000002,0.93680725,-0.009452,-0.527586,-0.307281,0.099858,-0.482097
0.232519,-1.0944658750257914,0.7218130286021377,0.945752,1.309865,-1.384831,0.180792,0.16961500000000002
0.7279939999999999,-1.858893,-0.461485,-1.465157,0.163801,0.976173,-0.036166,0.560766
-0.47609,1.871358,-0.449838,-1.747098,0.369511,1.33543,-0.4692270000000001,0.103481
-0.419959,0.05226856483516483,-0.02741293967352733,1.177859,0.470318,-0.8611049999999999,0.028948,0.525107
0.486187,-1.858893,-1.884155,1.305346,1.839519,-0.246109,-0.240167,0.316772
0.053836,0.035347,-1.884155,-0.237241,1.25044,-1.106729,-0.013824,0.46101
-0.762087,1.878374,-1.611287,-1.621887,1.165249,-0.347598,0.408161,-0.434046
1.581367,0.5627316765429657,-0.5257356137266649,0.916071,0.093187,1.6771509999999998,0.077686,0.070953
-1.583306,0.9440572500000002,0.93680725,0.698835,-1.721491,0.972197,0.294665,0.026805
0.465154,-0.92457625,1.304132,0.283495,-0.473928,0.5150060000000001,-0.002235,-0.355392
-1.610988,-0.376115,0.7646791065641241,-0.791121,0.10541,-0.235294,0.013763999999999998,-0.276472
1.520011,-0.92457625,-0.94383425,1.695804,0.853183,-1.296626,0.467826,0.347274
1.360271,0.9440572500000002,0.744536,1.089121,-1.831561,-1.7259,-0.480986,0.473661
0.712136,-0.5365798599999999,0.01845326999999998,-1.527866,1.796039,0.352121,-0.20970100000000005,-0.037265
-1.652786,-1.0814954535184702,0.3772704959142844,0.106769,-0.014422,-1.1245040000000002,-0.312419,0.378238
1.043814,-0.92457625,-0.94383425,0.92153,1.356902,1.256659,0.516843,-0.219746
-0.533112,1.068826,-0.02741293967352733,0.14038299999999998,-0.5553710000000001,0.177244,0.224077,0.463046
0.8088890000000001,0.9440572500000002,1.316218,-0.171707,1.864484,0.8863790000000001,-0.41965,0.540004
-0.561843,0.735735,0.194172,-1.301236,-0.6113270000000001,-1.568727,0.370431,0.240633
1.243574,0.3559525674516659,-1.284551,0.8301700000000001,0.232143,-0.230672,-0.457815,-0.092766
1.4407299999999998,0.206789,-0.222041,1.203775,-1.273221,-1.0043030000000002,-0.456087,0.147866
-0.047556,-0.14169328066653675,0.340308,0.608521,-0.361589,-0.126944,0.071602,-0.186074
-1.054972,0.05226856483516483,0.22008200000000006,0.6351180000000001,1.80226,-0.648995,-0.416673,0.180125
0.653461,0.9440572500000002,1.4115209999999998,-0.622885,0.212289,1.606233,-0.11947,-0.325629
-0.863349,0.3653991195306867,0.3986480030246662,0.551393,0.818099,0.92536,0.5206390000000001,-0.014265
1.467013,0.05226856483516483,-0.02741293967352733,-1.389366,-0.248469,1.044156,0.062032,-0.2285
-0.330735,-0.949355023529138,-0.4903930773901401,1.0108780000000002,-1.170393,0.5957,-0.30543200000000004,0.20554
0.948498,-0.92457625,-0.94383425,1.860116,-0.906794,1.2696379999999998,0.355562,-0.064228
0.513087,0.18407498690118684,0.013642598954445546,-0.2502,-1.660064,0.4188,0.110337,0.440344
-1.360931,-0.92457625,-0.94383425,-1.419724,-1.535147,0.06258999999999999,0.045413,0.048819
-0.669872,-1.470585,0.115981,1.05281,-1.392167,1.685512,0.40965,0.591978
-0.119775,0.762817,-0.644371,0.861906,-1.72213,1.5343950000000002,-0.440213,0.539578
1.336267,1.287035,-0.5554403400000002,-0.799013,-0.582554,-0.5330699999999999,0.5632689999999999,0.068233
-1.521682,0.05226856483516483,0.243394,0.367022,0.955759,-0.144027,-0.121708,0.455421
-0.517608,1.64831,1.71292,-1.0622,-1.858429,-0.901148,-0.590778,-0.410108
0.997284,0.05226856483516483,-0.02741293967352733,-0.7679729999999999,0.859067,-0.419049,-0.24133,-0.040592
0.773926,0.4096637228058845,-0.8750682308809057,0.350853,0.650419,-1.142831,0.043044,-0.15905899999999998
1.123215,-0.92457625,-0.94383425,-1.162826,-0.400165,-0.056220000000000006,0.430549,0.238914
1.783832,-1.1347677567186207,-1.0567690945389645,1.800789,1.020653,1.012211,-0.441304,0.201878
0.404434,0.05226856483516483,-0.02741293967352733,-1.350348,-0.434949,-0.336599,0.450628,0.50027
0.167001,0.05226856483516483,-0.02741293967352733,1.440989,0.787319,0.085364,-0.517844,0.198684
0.697692,0.05226856483516483,-0.02741293967352733,-0.5608489999999999,-1.405211,1.114176,0.258734,-0.259801
-0.017754,0.05226856483516483,-0.02741293967352733,1.407241,-0.916185,1.757767,0.562703,0.14485399999999998
-0.839476,1.678807,0.945875,-0.341724,-1.788827,0.225717,0.347714,0.02636
1.2712139999999998,1.1595208597559408,-0.5001648695543865,-1.292363,1.492312,0.076296,0.16880699999999998,0.332554
1.878673,0.05226856483516483,0.7363810000000001,-0.269421,-0.5031979999999999,-1.343911,-0.500486,0.329443
0.039965,0.643482,-0.871941,-1.075642,-1.59064,-1.45411,0.354679,-0.5016430000000001
0.568342,-0.92457625,-1.797273,1.526356,-0.781337,-1.332663,-0.32405900000000004,0.343137
1.400586,-0.006348174784037812,1.4780265747654442,0.5989329999999999,0.605937,1.4594129999999998,0.420414,0.296813
1.2424,-0.31224553,0.566371,-0.027073000000000003,1.151065,-1.233252,-0.093896,-0.101745
-0.346975,0.30484475000000016,-0.04970968999999999,-0.076958,-0.352275,1.841495,-0.305415,0.493196
-1.436591,0.9440572500000002,0.93680725,-0.536084,0.11993,-1.232553,0.04612,-0.065389
-0.795823,0.05226856483516483,0.456655,-0.544718,-1.725194,-0.947742,-0.265056,-0.402396
0.992848,0.6646406453364118,0.09086914788369928,-1.609449,-0.905258,0.695176,0.278083,-0.26605300000000004
-0.622942,0.05226856483516483,1.838743,1.795726,-1.137773,-1.569198,0.24979,-0.5874090000000001
0.542029,1.7680939999999998,-1.84495,-0.551107,0.209781,0.926676,0.363818,-0.5178119999999999
-1.33391,0.05226856483516483,1.0686719999999998,1.311857,-1.826414,1.83934,0.164634,-0.196592
0.140463,0.05226856483516483,-0.02741293967352733,-1.799729,1.71884,-0.277656,0.188701,-0.108309
-0.753587,0.05226856483516483,-0.923178,1.105395,0.253562,1.619509,0.103357,-0.479949
-0.157647,0.05226856483516483,-0.991148,1.009066,-1.458142,1.191267,-0.119402,-0.394265
-1.7605970000000002,0.05226856483516483,-0.02741293967352733,0.877808,1.6500580000000002,1.056306,0.261369,-0.378702
1.6920689999999998,-1.531148,-1.124658,0.67488,-0.947108,-1.485653,-0.399802,0.5330739999999999
-1.353955,-0.5008526999999998,-0.011614770000000002,-0.790143,1.468714,-0.6959989999999999,0.122308,0.035373
0.4918520000000001,0.05226856483516483,1.444558,0.452597,-0.8824569999999999,-0.624959,-0.229592,0.450716
-1.656261,-0.92457625,-0.94383425,1.03708,-1.8700900000000005,-0.8548610000000001,-0.167034,-0.548113
-0.307623,-1.663304,-1.252071,0.087198,-0.953479,0.778417,0.403831,-0.011936
-1.719321,0.05226856483516483,-0.02741293967352733,1.81276,-1.355926,0.06212300000000001,-0.052116,0.078173
-1.163149,0.9440572500000002,0.93680725,0.8102199999999999,0.441479,0.7606149999999999,-0.038343,-0.034354
-1.135536,0.05226856483516483,-1.635907,-0.7340439999999999,1.834095,-0.923476,-0.045764,0.051097
1.422105,0.05226856483516483,-0.02741293967352733,-0.190612,0.814092,1.437179,0.269741,-0.062605
-1.467585,0.05226856483516483,-0.5066149999999999,1.546274,-1.543562,1.873425,0.11071,-0.489062
-1.039481,-0.4305647768841334,0.9898615877392024,1.657232,0.997137,1.628497,0.187706,-0.031369
0.958008,0.05226856483516483,-0.02741293967352733,-0.612183,-0.8804209999999999,-0.335533,0.151383,0.29869
-0.317016,-0.7960826240780219,-0.551398993158333,0.270858,-1.738103,0.7393310000000001,0.098174,0.010364
0.152784,0.05226856483516483,-0.02741293967352733,0.460575,1.250648,-1.379504,-0.12068,-0.273835
-0.148806,-1.858893,1.225445,1.03059,-1.611484,-1.17645,0.18873,0.387016
1.703772,-0.3972714599999999,0.17782586000000006,-0.6381979999999999,-0.804193,-0.947856,0.328309,0.293185
-1.157486,-0.2637323608939191,0.3588720954533167,-1.597476,0.5329510000000001,0.005121,-0.201896,0.338463
-0.519037,0.16934880000000002,1.029455,-1.836463,-1.162103,0.4407930000000001,0.16809100000000002,0.304546
0.361278,-1.858893,-1.884155,0.978923,0.8744940000000001,-1.264584,0.2831,0.066694
1.170575,-1.146763,0.443984,1.385234,-1.34983,0.732926,-0.568091,0.5023890000000001
-1.852077,0.05226856483516483,-0.02741293967352733,0.603581,-0.448046,-1.799154,0.023197,-0.128744
0.081729,1.2939601580942297,-0.16875625223611435,0.287712,-1.221023,1.663184,-0.239503,-0.524857
0.640709,0.9440572500000002,0.93680725,-1.560662,0.995979,1.006002,-0.05807100000000001,-0.404398
1.872225,-1.858893,-1.884155,1.705139,-0.595147,-1.064378,-0.24478200000000006,-0.454641
0.250814,0.05226856483516483,-0.02741293967352733,-1.7261349999999998,-1.6787310000000002,-0.423501,-0.057748,0.22154
1.160042,-0.92457625,0.915911,1.1638879999999998,-0.596145,1.008236,-0.10745,0.094118
0.088492,-0.92457625,-0.94383425,-0.856216,-0.672218,0.448655,0.229701,0.184871
-1.875294,0.05226856483516483,-0.02741293967352733,-0.944585,-0.54796,0.33251,0.474413,-0.53257
1.215717,-0.23947860000000004,0.619391,1.289544,0.14573599999999998,-1.055006,-0.504518,-0.239263
-0.4486520000000001,-1.507671,0.17206,1.540304,-0.092091,1.658839,0.5154850000000001,-0.236198
-0.425441,0.05226856483516483,-0.02741293967352733,-1.517468,-0.634646,-1.4140469999999998,-0.117628,-0.576333
-0.262199,0.05226856483516483,-0.02741293967352733,1.502714,1.476272,-1.852959,0.174257,-0.465688
-0.760217,-0.92457625,-0.94383425,-0.6160979999999999,1.191431,-1.391379,-0.045989,-0.138769
-0.679451,0.11271629000000008,0.5946638199999995,-1.850618,-1.565886,-0.099152,-0.044262,0.08794400000000001
-0.11049,1.878374,-0.236744,-1.700135,1.75835,0.248599,0.365941,0.370808
0.8327399999999999,-1.822861,-0.02741293967352733,-1.03672,0.369382,-0.8450270000000001,-0.35597,0.410056
0.598985,0.9440572500000002,0.93680725,1.297241,1.32729,1.195032,-0.378902,0.201732
-0.793556,0.2958530532386177,0.07998021865332919,0.233307,0.474997,-1.401176,0.341946,0.288092
-1.222756,-0.92457625,0.956561,-1.742141,0.7428140000000001,-1.477135,-0.426891,0.04205
-0.584795,-0.213117,-0.87408,0.6756310000000001,0.354005,0.845405,-0.021079,-0.280422
-0.614889,0.05226856483516483,-0.4769890000000001,1.849456,0.893026,1.080013,-0.110708,0.522328
-1.6741560000000002,0.0022775849999999947,-0.2603988200000001,1.485945,-1.388032,-0.437181,-0.048429,-0.349614
-1.430648,-0.09173388533848348,0.6524874459989585,1.120297,-1.868043,-0.370704,0.393223,0.494012
-1.333755,-0.92457625,-0.94383425,-1.099839,-1.112893,-1.871407,-0.117477,-0.441453
1.086175,0.181366,-1.5973700000000002,-0.402641,-0.199027,-1.142388,0.013157,0.323781
-1.6404189999999998,-0.911641,0.28049,1.093329,1.027474,-1.204515,0.043574,0.343937
1.884735,-1.508944,-0.096058,-0.724382,-1.6495689999999998,-0.373164,0.436498,-0.577343
0.316729,0.249744,1.094401,0.289475,-1.7559240000000005,-0.955351,-0.170645,-0.024627
1.807615,-1.508944,0.229743,-0.298262,1.087424,-0.201268,-0.349558,0.173986
-0.20568000000000006,0.9440572500000002,0.93680725,1.293331,-0.286445,-0.105864,0.047739,-0.449234
-1.017717,-0.310508,0.6782729999999999,-0.110022,-1.878501,1.04077,-0.054213,-0.35436
1.46609,0.42026853547891213,-0.6601229999999999,0.16458,-1.014589,-0.891818,0.120405,0.441595
-0.173833,0.05226856483516483,-0.056659,1.511945,-1.705726,-1.729637,-0.074103,0.144675
-1.781153,0.05226856483516483,1.487511,-1.455337,-0.669129,-0.409648,-0.348603,-0.563872
1.004913,0.15974390999999985,-0.193291065,0.649506,-1.409504,0.582773,0.138734,0.109682
0.398708,-1.2433602223276357,-0.08561661204173751,1.462583,1.8053740000000005,-1.101372,-0.158709,0.173009
1.443383,-0.29786860000000004,0.4883418,0.766335,1.778104,0.513556,-0.559027,0.4274020000000001
1.32506,1.4223860000000002,-0.02741293967352733,-0.892774,-0.606526,-0.043408,0.573324,-0.135864
-1.274004,0.05226856483516483,1.675489,-1.287349,-0.959054,1.320602,-0.595609,0.000255
1.839268,-0.70024,0.93680725,0.10565,0.038327,-0.487369,0.254637,0.487743
-0.149751,1.878374,1.877128,1.353091,1.290998,-1.7967419999999998,-0.2706,0.018013
1.075209,1.878374,-1.443114,1.197454,1.821792,-0.36937,0.33413000000000004,-0.270866
-0.773049,-1.525808,-1.1610247120142354,0.3919,0.635877,-0.510428,0.495142,-0.14863900000000002
0.8228219999999999,0.05226856483516483,-0.02741293967352733,-0.330127,0.865193,0.749676,0.240751,-0.101876
-0.232621,-0.5026193535850823,0.5894636666239333,-1.558317,-1.060585,-1.10335,0.06264700000000001,0.511831
-0.803667,0.05226856483516483,-0.02741293967352733,1.260183,0.534434,-1.459852,-0.367602,0.520836
-1.7216060000000002,0.05226856483516483,-0.917699,-1.059254,-1.367889,-1.19596,0.213371,0.522742
0.725233,0.8662280000000001,-0.70322,-0.35480900000000004,0.723793,-0.708468,-0.585828,-0.017243
-0.953725,0.9440572500000002,0.93680725,-1.012137,-1.1419549999999998,-0.219056,0.485335,-0.569524
-0.435435,-0.8504144,0.15921100000000007,1.683875,0.16454100000000002,-1.671541,-0.068344,-0.24932
0.624275,0.4845868099999999,-1.333821,-1.6349209999999998,0.772269,-0.271575,0.317389,0.358709
1.6540439999999998,0.05226856483516483,-0.02741293967352733,0.198936,-0.38814,-1.516206,0.551639,0.190029
-1.688761,0.05226856483516483,-0.02741293967352733,1.205394,-0.4445270000000001,0.797806,-0.271143,0.493525
-1.253741,0.05226856483516483,-0.02741293967352733,1.412541,1.44511,-1.573418,0.472843,-0.527924
0.21097800000000005,-0.34906117999999986,-0.025700170000000026,-0.949882,0.907362,0.739446,-0.487857,0.191998
-0.6732020000000001,-0.92457625,0.6091989999999999,-0.266776,-1.273508,1.702765,0.307657,-0.007359
0.880714,0.05226856483516483,0.5909409999999999,-1.7700509999999998,-0.87387,0.43947,0.291901,0.381702
-1.674279,-0.997644,0.93680725,1.146521,1.565876,-0.063301,-0.252212,-0.523429
1.350402,0.9440572500000002,1.015314,1.76414,-0.454952,-0.997298,-0.177392,0.5720529999999999
1.11197,1.878374,1.877128,0.726146,1.132282,-0.254634,-0.251987,-0.345472
-1.265089,0.05226856483516483,-0.02741293967352733,-0.7089880000000001,0.729147,-1.213207,0.34599,-0.14424800000000002
-1.316883,0.1378190136787494,-0.672862,0.947624,-1.155329,1.203222,0.239857,0.472716
-0.495018,0.28880903880558384,-0.763465,1.21627,1.385618,1.342087,0.342475,-0.422154
-1.233986,-0.3005308249232403,0.3425637493695163,-0.167829,-0.813866,-1.415911,-0.4898810000000001,-0.237071
1.68882,0.05226856483516483,-0.238484,-0.790199,0.5196069999999999,-1.855506,-0.252097,0.206441
1.597517,0.37012403,-0.5420910499999998,1.127734,-1.288882,-0.325405,0.335604,0.499348
1.153889,0.05226856483516483,-0.02741293967352733,-0.474363,0.742557,1.741515,0.017303,0.415643
0.37072,-0.92457625,1.357656,-1.154988,-0.611741,-0.980216,0.006968000000000001,-0.496058
-0.407728,0.05226856483516483,-0.5254989999999999,0.837694,-1.500661,-0.908203,0.062236,-0.402288
1.021386,0.05226856483516483,-0.02741293967352733,-0.777337,1.803368,-0.8776229999999999,0.464415,-0.582922
0.026198000000000003,-0.738822,-0.938581,-1.428515,1.512949,0.079231,0.270629,0.461233
-0.914722,0.9440572500000002,0.93680725,1.28407,-1.375201,0.321396,-0.184314,-0.5627850000000001
0.309337,0.05226856483516483,1.272012,-0.456509,-0.783826,-1.6892900000000002,-0.223462,0.271256
-0.369129,1.330463,1.877128,-1.540064,0.350193,0.8684149999999999,-0.522456,-0.5142100000000001
1.188609,0.9440572500000002,0.93680725,0.606042,-0.557357,0.732036,-0.5280189999999999,-0.4228270000000001
0.503362,0.05226856483516483,-0.111676,0.474216,0.547867,1.873444,0.217343,0.086993
-0.700196,0.919244,0.50189,-0.812488,-0.8655309999999999,1.116006,0.4472680000000001,0.430283
-1.034551,-0.92457625,-0.94383425,0.728535,-0.188788,1.307843,-0.455902,-0.352657
-1.3097530000000002,-0.92457625,-1.494801,-0.428645,0.060838,0.8510270000000001,0.055113,-0.115618
-1.237487,0.163469,-0.94383425,0.309252,-1.103925,1.841538,-0.077311,0.240954
1.5513,0.05226856483516483,-1.515046,-1.404479,-1.659258,-1.107292,0.568979,0.033846
1.651069,0.05226856483516483,-0.02741293967352733,0.0008179999999999999,-1.328042,1.242579,-0.405628,-0.190246
-0.233225,0.30997600000000003,-0.7994294,-0.188549,1.550278,1.673429,0.568661,-0.510807
0.558509,-0.10336003000000003,0.06965664,-1.201222,-1.057712,-1.829201,0.078735,-0.292762
-1.23757,0.05226856483516483,1.867568,-0.060555999999999985,0.108786,-0.046509,-0.417699,-0.26188
-1.492727,0.05226856483516483,0.913386,0.199611,-0.358325,-1.824897,0.303814,0.196271
-1.272238,0.6192563564617052,1.3634448947720241,1.075506,-0.692405,0.464475,-0.335751,-0.5646260000000001
0.75754,0.9440572500000002,0.93680725,0.63388,-0.140217,-0.431773,0.085213,0.581805
-1.481993,0.05226856483516483,1.1251209999999998,0.040484,1.822894,-0.694182,0.239391,-0.161933
1.181022,0.9440572500000002,0.93680725,-1.290178,0.501819,0.7776270000000001,-0.223272,-0.13930499999999998
-0.07121,-0.92457625,-0.94383425,0.400461,1.259418,-1.017823,0.413732,-0.401327
-0.017931,0.05226856483516483,0.266689,-0.184792,0.609259,0.7349979999999999,-0.282345,-0.5769880000000001
-0.571155,-0.92457625,-0.94383425,1.382672,0.828327,-0.590527,0.380031,-0.421175
0.687022,-0.4886638313687764,0.7937589142447566,1.762404,0.531932,1.724445,-0.104733,0.145468
-0.289542,0.05226856483516483,-0.02741293967352733,-0.486578,-0.97134,-1.590536,0.095325,0.13496
-1.160686,1.638182,-0.02741293967352733,1.859248,-0.412747,-0.398521,0.379783,0.205273
-1.754741,0.36784320000000015,-0.29905479999999995,0.178559,0.189101,0.187864,-0.558774,-0.109299
0.194187,-0.7106420928664426,0.10962078445820543,0.026846,-1.183663,0.000264,0.210639,0.20770300000000005
-0.525252,1.260885556285078,-0.17743985725333927,0.4214270000000001,-0.7473420000000001,0.774993,0.08251,-0.448766
-0.998711,0.05226856483516483,-0.02741293967352733,-1.882952,1.632468,-0.516763,0.20443,0.263073
-0.770552,-0.92457625,-0.94383425,0.811012,-1.315694,1.432582,-0.325902,0.571188
1.144047,1.451807,-0.02741293967352733,-1.65395,1.390079,0.915349,-0.233919,-0.273717
1.485948,0.05226856483516483,-0.02741293967352733,1.402801,-0.14188199999999998,1.7406990000000002,0.4511,0.040857
-0.107974,-1.858893,0.016834000000000002,0.178971,-0.423073,-0.530001,0.183355,0.051111
0.958551,0.05226856483516483,-0.02741293967352733,-0.672453,0.268386,-1.818124,0.53605,-0.213833
-0.4935479999999999,-1.263548,-0.02741293967352733,0.235554,0.549712,-1.043791,-0.507396,0.5910890000000001
-1.600434,0.05226856483516483,0.774346,0.703983,1.859446,-0.851988,-0.39715,-0.505336
0.832192,0.05226856483516483,-0.02741293967352733,0.706227,1.878368,0.493274,0.13391,-0.5712189999999999
1.6279629999999998,-0.92457625,-0.94383425,0.915262,1.563014,0.8298120000000001,0.5569649999999999,-0.286951
-1.080973,-0.92457625,-0.94383425,1.070865,0.471661,-0.92342,0.257615,0.129301
-0.029654000000000007,0.3250959444914869,1.3115442590863218,0.192534,1.337824,1.060581,0.33079000000000003,-0.018429
-0.98012,1.878374,1.451884,-0.822407,-1.701298,1.059142,-0.164544,0.504307
-0.364392,0.05226856483516483,-0.02741293967352733,0.142372,-1.055137,-0.03115,0.154661,0.190012
1.16376,0.05226856483516483,-0.02741293967352733,-1.3018459999999998,0.433538,-0.760917,-0.379837,0.081277
-0.22304,-0.92457625,1.655361,-0.286514,-1.2687620000000002,-1.472525,0.236963,-0.160997
1.574681,0.8423273683831911,0.11766795562170895,-1.601332,-0.185728,-0.050417,0.27641,0.419978
1.564569,0.05226856483516483,-0.02741293967352733,1.817708,-1.149355,-0.187056,0.079408,0.218467
-1.413018,1.878374,1.877128,-0.250171,-1.175626,-0.6407579999999999,0.45088,-0.067837
1.609872,0.3938552100000001,-0.767261,1.507212,1.6753,-0.704567,-0.117372,0.12935
1.438886,-0.614081,-0.02741293967352733,1.66543,-0.70423,1.526614,-0.070117,-0.063739
1.280597,0.283175,-0.301672,0.325745,0.8932110000000001,0.407153,0.199546,-0.22232
1.677777,-0.32621679946118004,-0.315192,-0.701959,-1.775432,-0.839201,-0.38398,0.054114
0.15800899999999998,0.05226856483516483,-0.02741293967352733,0.120051,0.787606,1.128144,0.583577,0.579966
-0.746563,-1.0453164520100908,-0.07156900000000001,-0.257389,-1.856849,-0.729052,-0.307474,-0.514173
-1.5948639999999998,0.05226856483516483,-0.02741293967352733,-1.725783,0.457405,0.758992,-0.316757,-0.531031
1.883557,1.6582599999999998,-0.210316,1.005414,1.251567,-1.021013,0.151577,-0.039114
1.024871,0.28925,-1.884155,0.209839,-1.877044,-0.862821,0.451171,0.033549
0.048011,0.05226856483516483,-0.02741293967352733,1.185106,1.636127,0.6470600000000001,-0.338525,-0.384837
-1.058256,-0.08849999999999998,-0.2370018000000001,0.0029760000000000003,1.012257,-0.607945,-0.406519,0.429999
-0.055119000000000015,0.05226856483516483,-0.02741293967352733,-1.003324,-0.057939,-1.148441,0.033241,-0.5151140000000001
1.579523,0.05226856483516483,-0.02741293967352733,-0.101433,-0.787311,0.058147,0.277606,0.118461
